mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__class_weight,param_classifier__max_depth,param_classifier__min_samples_split,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.22753481864929198,0.00795242717269089,0.009587812423706054,0.001216423566588063,balanced,,2,100,"{'classifier__class_weight': 'balanced', 'classifier__max_depth': None, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.7383264246197518,0.7672836538461538,0.7810336538461539,0.7391266025641026,0.7328445512820513,0.7517229772316426,0.018951420333496158,36
0.4482541561126709,0.010988029787987122,0.017349052429199218,0.0010747109787878283,balanced,,2,200,"{'classifier__class_weight': 'balanced', 'classifier__max_depth': None, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}",0.742463588122389,0.7580689102564102,0.7718108974358975,0.7294391025641026,0.734775641025641,0.7473116278808881,0.01559496681605821,66
0.11634163856506348,0.003088002802041277,0.005644750595092773,0.0005487825693845735,balanced,,5,50,"{'classifier__class_weight': 'balanced', 'classifier__max_depth': None, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 50}",0.7315037339311924,0.762940705128205,0.7737980769230769,0.7600641025641026,0.7317467948717948,0.7520106826836744,0.017263682148029327,35
0.2248624801635742,0.007708596184046551,0.011021900177001952,0.002236563085220499,balanced,,5,100,"{'classifier__class_weight': 'balanced', 'classifier__max_depth': None, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100}",0.7333505379119019,0.7622115384615383,0.7666987179487178,0.7509935897435898,0.7339102564102564,0.7494329280952008,0.01388115742427609,48
0.427120304107666,0.017418038303222607,0.018507003784179688,0.0029555628333577957,balanced,,5,200,"{'classifier__class_weight': 'balanced', 'classifier__max_depth': None, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 200}",0.7275117340602267,0.7621794871794871,0.7628685897435898,0.741346153846154,0.7360576923076924,0.74599273142743,0.014203158838089253,73
0.11212000846862794,0.001540250714750647,0.006937456130981445,0.0018104460977137666,balanced,,10,50,"{'classifier__class_weight': 'balanced', 'classifier__max_depth': None, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 50}",0.73775383473927,0.7575320512820513,0.780400641025641,0.7491666666666666,0.7238782051282051,0.7497462797683667,0.019045314787985625,45
0.2138056755065918,0.0052639756510792024,0.013205337524414062,0.0021264843153383697,balanced,,10,100,"{'classifier__class_weight': 'balanced', 'classifier__max_depth': None, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100}",0.7387377215761545,0.7541346153846155,0.7767307692307692,0.7415865384615385,0.7271153846153846,0.7476610058536923,0.01688552913960469,60
0.42218875885009766,0.008109295298369585,0.0165679931640625,0.0016930484774145887,balanced,,10,200,"{'classifier__class_weight': 'balanced', 'classifier__max_depth': None, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 200}",0.7396409619509992,0.7568750000000001,0.7656410256410257,0.7414583333333333,0.7311538461538462,0.7469538334158409,0.01249767104182996,68
0.09952187538146973,0.0010233372134601669,0.006484413146972656,0.0023057579666011093,balanced,10,2,50,"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 10, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 50}",0.7300601622606816,0.7568108974358975,0.7544871794871795,0.752275641025641,0.7459775641025641,0.7479222888623928,0.009632178854991225,59
0.19235453605651856,0.007345191655108902,0.008653068542480468,0.001980914377535465,balanced,10,2,100,"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 10, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.7364473620542267,0.7487339743589743,0.7634455128205128,0.7520833333333333,0.7496634615384615,0.7500747288211017,0.00860795266192698,44
0.3848737239837646,0.004652193092948663,0.015028905868530274,0.0019223173323306678,balanced,10,2,200,"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 10, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}",0.7306730753721835,0.7540544871794872,0.7679807692307693,0.7405288461538462,0.7446153846153847,0.747570512510334,0.012668557413483526,63
0.09639668464660645,0.002505531289691065,0.006174278259277344,0.0019439345903829366,balanced,10,5,50,"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 10, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 50}",0.7151728253681511,0.7434935897435898,0.7749839743589744,0.7428685897435898,0.7532211538461537,0.7459480266120917,0.019280066621752894,74
0.19008073806762696,0.004844946446215223,0.008544826507568359,0.001172605094390735,balanced,10,5,100,"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 10, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100}",0.722689075630252,0.7419391025641024,0.7756570512820513,0.7492147435897436,0.7483173076923076,0.7475634561516915,0.01698772079650787,64
0.3809119701385498,0.010232067830580942,0.015173578262329101,0.0025885214761011896,balanced,10,5,200,"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 10, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 200}",0.7237374796367683,0.7428685897435898,0.7683012820512819,0.7474519230769231,0.7477724358974359,0.7460263420811998,0.014198724339557394,72
0.09430160522460937,0.004231141585436464,0.006496953964233399,0.0017036251272304996,balanced,10,10,50,"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 10, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 50}",0.7257052533105373,0.7653205128205128,0.7791987179487179,0.7315224358974359,0.7498557692307692,0.7503205378415947,0.02009201540302577,42
0.19276504516601561,0.008435333311645104,0.009552717208862305,0.002381717777781766,balanced,10,10,100,"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 10, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100}",0.7336731237600607,0.7624038461538462,0.7849679487179487,0.7352083333333334,0.7477724358974358,0.752805137572525,0.019118531247501864,28
0.37322163581848145,0.028630362832727765,0.017933750152587892,0.005326332109864664,balanced,10,10,200,"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 10, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 200}",0.7263181664220391,0.756201923076923,0.7737820512820512,0.7388621794871795,0.7532051282051282,0.7496738896946642,0.016116272568924284,46
0.10781850814819335,0.007256116113566933,0.005615091323852539,0.0006724790944089462,balanced,20,2,50,"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 20, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 50}",0.7173341505508152,0.7517387820512821,0.768798076923077,0.7412259615384615,0.752315705128205,0.7462825352383682,0.01695109022546968,70
0.2252838134765625,0.015453009779060148,0.010218954086303711,0.002041536105436292,balanced,20,2,100,"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 20, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.7166163970386619,0.7605608974358975,0.7823798076923076,0.7492067307692307,0.7394471153846154,0.7496421896641426,0.021844001264047345,47
0.4287989139556885,0.010450259186143394,0.018398618698120116,0.0016443689169826907,balanced,20,2,200,"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 20, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}",0.723793932160196,0.7544310897435897,0.7755528846153846,0.7385576923076924,0.7459054487179487,0.7476482095089623,0.01720104428844613,61
0.11202454566955566,0.006438240934648881,0.006559610366821289,0.0025924283492783497,balanced,20,5,50,"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 20, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 50}",0.7237778028677883,0.7622435897435897,0.784511217948718,0.7634375,0.7261778846153846,0.7520295990350961,0.023477634050242127,34
0.20592617988586426,0.0062827156896476475,0.009227848052978516,0.0016065457505466528,balanced,20,5,100,"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 20, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100}",0.7294311198567719,0.7633333333333334,0.7735096153846154,0.7542948717948719,0.735400641025641,0.7511939162790467,0.01660131711308791,39
0.4557060718536377,0.0463310894054896,0.018176460266113283,0.0025120590764640027,balanced,20,5,200,"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 20, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 200}",0.7258988048194326,0.7631730769230769,0.7643269230769231,0.7471634615384616,0.733573717948718,0.7468271968613225,0.015409046584998202,69
0.10634546279907227,0.0047331087424886025,0.006100845336914062,0.0015114534071388134,balanced,20,10,50,"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 20, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 50}",0.7356247681414216,0.7509775641025641,0.7776602564102565,0.7424999999999999,0.7204807692307693,0.7454486715770022,0.018956554224757234,77
0.2295142650604248,0.012809714954987582,0.009336137771606445,0.0013351578933133664,balanced,20,10,100,"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 20, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 100}",0.7406087194954756,0.7499198717948719,0.7762820512820512,0.7403525641025641,0.7238621794871795,0.7462050772324285,0.01722324171654499,71
0.4240231513977051,0.012566182155519643,0.020273208618164062,0.00366049978589148,balanced,20,10,200,"{'classifier__class_weight': 'balanced', 'classifier__max_depth': 20, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 200}",0.7397377377054468,0.751698717948718,0.7654647435897436,0.7395352564102564,0.732772435897436,0.7458417783103203,0.011551655721778,75
0.13331151008605957,0.008545660683876922,0.006363201141357422,0.0016149474201132695,"{0: 1.0, 1: 3.0}",,2,50,"{'classifier__class_weight': {0: 1.0, 1: 3.0}, 'classifier__max_depth': None, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 50}",0.7540040968402716,0.7530849358974359,0.7761698717948718,0.7230128205128205,0.7217067307692308,0.745595691162926,0.020698980987159693,76
0.25713438987731935,0.02009792753136149,0.010878801345825195,0.003211825172901975,"{0: 1.0, 1: 3.0}",,2,100,"{'classifier__class_weight': {0: 1.0, 1: 3.0}, 'classifier__max_depth': None, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.755576702850046,0.7625881410256411,0.7837339743589745,0.7189342948717949,0.7206891025641026,0.7483044431341119,0.02504944755236758,57
0.5080406188964843,0.011312946899814548,0.020462608337402342,0.005735933431724734,"{0: 1.0, 1: 3.0}",,2,200,"{'classifier__class_weight': {0: 1.0, 1: 3.0}, 'classifier__max_depth': None, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}",0.7517137373183438,0.7616185897435898,0.7812900641025641,0.7226842948717949,0.7257131410256411,0.7486039654123867,0.022105435247518148,55
0.12871937751770018,0.008034489255746218,0.008866071701049805,0.00284140576851935,"{0: 1.0, 1: 3.0}",,5,50,"{'classifier__class_weight': {0: 1.0, 1: 3.0}, 'classifier__max_depth': None, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 50}",0.7388909498540299,0.7632932692307691,0.7867467948717949,0.7180608974358975,0.7312179487179488,0.747641972022088,0.024476597715270578,62
